Tanggal,Terakhir,Vol,Harga_Terprediksi
2024-03-12,,,1963.131669283273
2024-03-13,,,1965.5022114843077
2024-03-14,,,1946.6897962156286
2024-03-15,,,1928.8408246677789
2024-03-16,,,1912.6060712362396
2024-03-17,,,1870.1769995155435
2024-03-18,,,1849.7458672913401
2024-03-19,,,1834.9005630477068
2024-03-20,,,1824.2471387575235
2024-03-21,,,1844.7544051838038
2024-03-22,,,1849.4870110042784
2024-03-23,,,1835.7934095993373
2024-03-24,,,1826.5740768246415
2024-03-25,,,1806.0931113045333
2024-03-26,,,1828.2291305584295
2024-03-27,,,1859.7910831262946
2024-03-28,,,1865.3414394899874
2024-03-29,,,1874.448993413452
2024-03-30,,,1851.3140588218496
2024-03-31,,,1884.3798349130132
2024-04-01,,,1867.1491076924844
2024-04-02,,,1925.1766931605443
2024-04-03,,,2011.8658641618892
2024-04-04,,,2021.750159978817
2024-04-05,,,2034.1437698832929
2024-04-06,,,2035.1603345132985
2024-04-07,,,2132.6787305987136
2024-04-08,,,2151.7027643427114
2024-04-09,,,2190.0392766372124
2024-04-10,,,2087.295478805151
2024-04-11,,,2019.4273746863578
2024-04-12,,,1991.3618853488806
2024-04-13,,,1988.5314233543895
2024-04-14,,,1971.5180246743353
2024-04-15,,,2000.4957401785173
2024-04-16,,,2005.129025471737
2024-04-17,,,1989.265426275323
2024-04-18,,,1956.5737459680015
2024-04-19,,,1984.0417548514515
2024-04-20,,,2008.5484893386601
2024-04-21,,,2058.703625279678
2024-04-22,,,2070.5828102233013
2024-04-23,,,2088.7534487749263
2024-04-24,,,2015.030451484132
2024-04-25,,,1959.9447607972395
2024-04-26,,,2001.1697008991764
2024-04-27,,,1971.165557925174
2024-04-28,,,1976.9059037295046
2024-04-29,,,1964.4425618172174
2024-04-30,,,1968.565055827411
2024-05-01,,,1965.287478427995
2024-05-02,,,2031.755405357681
2024-05-03,,,2065.175724585335
2024-05-04,,,2048.073906411505
2024-05-05,,,2066.269980707915
2024-05-06,,,2060.429795279497
2024-05-07,,,2034.5464159929138
2024-05-08,,,2027.4605711991492
2024-05-09,,,2018.6523631156692
2024-05-10,,,2033.1386253835985
2024-05-11,,,2036.6347425494312
2024-05-12,,,2017.7389257230222
2024-05-13,,,2009.0227708111445
2024-05-14,,,2023.4571233958395
2024-05-15,,,2068.339965843023
2024-05-16,,,2009.7429311498822
2024-05-17,,,2009.7233785025307
2024-05-18,,,2072.865971124225
2024-05-19,,,2072.4133186864215
2024-05-20,,,2097.2517560494975
2024-05-21,,,2153.071968754156
2024-05-22,,,2178.1467682082252
2024-05-23,,,2206.387712275035
2024-05-24,,,2289.7359760634176
2024-05-25,,,2289.1763896781517
2024-05-26,,,2298.746804943789
2024-05-27,,,2340.6714875757248
2024-05-28,,,2343.8023336038655
2024-05-29,,,2317.2311510144273
2024-05-30,,,2338.5565140484805
2024-05-31,,,2319.130353291694
2024-06-01,,,2309.132894365315
2024-06-02,,,2323.65878102478
2024-06-03,,,2378.6036234378303
2024-06-04,,,2365.317686078556
2024-06-05,,,2348.394437215052
2024-06-06,,,2290.65719990855
2024-06-07,,,2266.2075660728988
2024-06-08,,,2252.036395582202
2024-06-09,,,2236.4352863506765
2024-06-10,,,2237.5978902228485
2024-06-11,,,2255.8064228432345
2024-06-12,,,2235.397611782822
2024-06-13,,,2223.583140910964
2024-06-14,,,2143.649323053459
2024-06-15,,,2112.4239182652295
2024-06-16,,,2100.51600996355
2024-06-17,,,2101.0138238257673
2024-06-18,,,2080.523860627232
2024-06-19,,,2061.9218526079294
2024-06-20,,,2034.1818369843313
2024-06-21,,,2036.9875553631473
2024-06-22,,,2023.1314766496828
2024-06-23,,,2026.7327974402037
2024-06-24,,,2037.3756667614628
2024-06-25,,,2028.5870113253343
2024-06-26,,,1998.1639572076308
2024-06-27,,,1973.893930875971
2024-06-28,,,1925.9757562177983
2024-06-29,,,1904.4057255434336
2024-06-30,,,1906.2744741398699
2024-07-01,,,1885.9585814124468
2024-07-02,,,1856.4463692032286
2024-07-03,,,1876.4222535054666
2024-07-04,,,1841.415228293616
2024-07-05,,,1903.0849701696748
2024-07-06,,,1928.7672859498637
2024-07-07,,,1923.890544242275
2024-07-08,,,1928.9484507443515
2024-07-09,,,1978.5708203031072
2024-07-10,,,2017.7044922998102
2024-07-11,,,2096.883370330811
2024-07-12,,,2122.1083618017055
2024-07-13,,,2125.3883616530056
2024-07-14,,,2123.074227974419
2024-07-15,,,2087.493254698274
2024-07-16,,,2119.888011617495
2024-07-17,,,2125.1573635626128
2024-07-18,,,2061.5671364391615
2024-07-19,,,2122.9461840891076
2024-07-20,,,2135.6268545418693
2024-07-21,,,2155.9240597833277
2024-07-22,,,2143.359667021011
2024-07-23,,,2146.0935770046863
2024-07-24,,,2129.702056329779
2024-07-25,,,2134.6973251474196
2024-07-26,,,2109.5957056903458
2024-07-27,,,2121.9342913305927
2024-07-28,,,2091.9343011312494
2024-07-29,,,2135.44309426322
2024-07-30,,,2152.3732644178217
2024-07-31,,,2082.549895563868
2024-08-01,,,2091.473170111851
2024-08-02,,,2126.5047659070988
2024-08-03,,,2126.9143333078177
2024-08-04,,,2078.3026452816343
2024-08-05,,,2033.841309462314
2024-08-06,,,2015.8980353232553
2024-08-07,,,1997.4297812544198
2024-08-08,,,1967.2598733586224
2024-08-09,,,1976.6183240843864
2024-08-10,,,1970.2081703340555
2024-08-11,,,1973.1864018934868
2024-08-12,,,1977.90689545454
2024-08-13,,,1975.6893137867692
2024-08-14,,,1955.2580085302884
2024-08-15,,,1960.442228594902
2024-08-16,,,1965.816438100153
2024-08-17,,,1933.8378238081937
2024-08-18,,,1985.2872411845208
2024-08-19,,,2028.465196602011
2024-08-20,,,2048.184301004517
2024-08-21,,,2024.300828780675
2024-08-22,,,2007.5769131007908
2024-08-23,,,2018.0860284715825
2024-08-24,,,2032.9584987827755
2024-08-25,,,2053.3129777080694
2024-08-26,,,2065.6010379233016
2024-08-27,,,2084.2684521434794
2024-08-28,,,2063.3436588317177
2024-08-29,,,2049.5993589694845
2024-08-30,,,2037.3957385056467
2024-08-31,,,2034.9376419722232
2024-09-01,,,2034.4656099193458
2024-09-02,,,1987.6515542235675
2024-09-03,,,1975.9137366506188
2024-09-04,,,1986.1126051479469
2024-09-05,,,1994.2541198664205
2024-09-06,,,2009.3157144568636
2024-09-07,,,2041.682267114861
2024-09-08,,,2012.2198882015475
2024-09-09,,,2007.7854169951154
2024-09-10,,,2022.6533884670946
2024-09-11,,,2018.7340343506246
2024-09-12,,,2017.8787358032
2024-09-13,,,2024.8067751599324
2024-09-14,,,2018.9172755324419
2024-09-15,,,2017.3400863235051
2024-09-16,,,2016.6188877911027
2024-09-17,,,2004.2200869183037
2024-09-18,,,2001.1032565046364
2024-09-19,,,2001.0719376624183
2024-09-20,,,2009.3999811759807
2024-09-21,,,1999.6392304051508
2024-09-22,,,1989.6852025804114
2024-09-23,,,2006.325370638011
2024-09-24,,,2056.704410346046
2024-09-25,,,2043.3740036914678
2024-09-26,,,2039.4221195068378
2024-09-27,,,2046.8611231788734
2024-09-28,,,2064.6668366573613
2024-09-29,,,2044.3786290943299
2024-09-30,,,2039.0483697875504
2024-10-01,,,2021.2391956635138
2024-10-02,,,2016.9817364769108
2024-10-03,,,2024.290792908583
2024-10-04,,,2018.145724607302
2024-10-05,,,1993.9930141597517
2024-10-06,,,1978.6469545051843
2024-10-07,,,1975.325253875019
2024-10-08,,,1972.4278283891556
2024-10-09,,,1980.0682416321404
2024-10-10,,,2014.8309452682347
2024-10-11,,,2019.0764652276937
2024-10-12,,,2023.8967984128344
2024-10-13,,,2024.4470410551185
2024-10-14,,,2023.7152875537918
2024-10-15,,,2018.6238127898903
2024-10-16,,,1990.140623534654
2024-10-17,,,1977.2068068599863
2024-10-18,,,1975.2287018642032
2024-10-19,,,1973.086043172567
2024-10-20,,,1980.4935549701072
2024-10-21,,,1975.7140574024443
2024-10-22,,,1982.1477435425081
2024-10-23,,,1975.7377628244544
2024-10-24,,,1950.7420391211785
2024-10-25,,,1931.4946207069956
2024-10-26,,,1926.1721478527015
2024-10-27,,,1884.2471191562108
2024-10-28,,,1868.9320322793064
2024-10-29,,,1880.7279886974775
2024-10-30,,,1868.5425366227716
2024-10-31,,,1875.6813292934353
2024-11-01,,,1878.7379444745504
2024-11-02,,,1872.3032201408218
2024-11-03,,,1854.4120287172748
2024-11-04,,,1844.620478201059
2024-11-05,,,1834.3139836271587
2024-11-06,,,1802.6656879528473
2024-11-07,,,1773.9163750548964
2024-11-08,,,1740.7967859254463
2024-11-09,,,1737.4032769001403
2024-11-10,,,1806.3306846214691
2024-11-11,,,1838.5842472022928
2024-11-12,,,1847.3097458571526
2024-11-13,,,1818.9480252606847
2024-11-14,,,1791.6021771651128
2024-11-15,,,1818.4240835245728
2024-11-16,,,1832.7786682293645
2024-11-17,,,1868.353758408076
2024-11-18,,,1853.2861076879221
2024-11-19,,,1853.811952779086
2024-11-20,,,1799.0257809644556
2024-11-21,,,1789.8758341330163
2024-11-22,,,1764.313602753376
2024-11-23,,,1756.0599631191162
2024-11-24,,,1751.7829512851617
2024-11-25,,,1751.3841118856446
2024-11-26,,,1738.3016604846491
2024-11-27,,,1694.5481997123677
2024-11-28,,,1677.1518806023214
2024-11-29,,,1676.2474408881017
2024-11-30,,,1708.8368591194517
2024-12-01,,,1716.9916973232887
2024-12-02,,,1698.3433166536302
2024-12-03,,,1685.2821482227607
2024-12-04,,,1660.5939028765094
2024-12-05,,,1647.3138486146688
2024-12-06,,,1643.228383511849
2024-12-07,,,1657.2742786336737
2024-12-08,,,1669.7327756421923
2024-12-09,,,1665.5469518184527
2024-12-10,,,1645.8373641912067
2024-12-11,,,1642.9979045182884
2024-12-12,,,1633.5934272067234
2024-12-13,,,1626.4349088564306
2024-12-14,,,1627.2040373296861
2024-12-15,,,1638.5170606615004
2024-12-16,,,1667.2418029760538
2024-12-17,,,1710.3225142536182
2024-12-18,,,1753.4826473465314
2024-12-19,,,1743.8762413671848
2024-12-20,,,1769.044824315631
2024-12-21,,,1772.9157293944158
2024-12-22,,,1742.506863923463
2024-12-23,,,1685.2527327355947
2024-12-24,,,1697.9015652493058
2024-12-25,,,1686.8752564012227
2024-12-26,,,1662.6337803953415
2024-12-27,,,1633.089384182518
2024-12-28,,,1651.4861759207674
2024-12-29,,,1682.3153367936409
2024-12-30,,,1692.0901031789442
2024-12-31,,,1676.489859108806
2025-01-01,,,1665.4792961979706
2025-01-02,,,1660.5186338358199
2025-01-03,,,1679.2682383877852
2025-01-04,,,1736.880373357693
2025-01-05,,,1747.5341437124312
2025-01-06,,,1739.165264581391
2025-01-07,,,1754.172180972161
2025-01-08,,,1737.824783528003
2025-01-09,,,1719.9979601116665
2025-01-10,,,1705.8530905271418
2025-01-11,,,1684.984359673273
2025-01-12,,,1674.0521803841216
2025-01-13,,,1677.6104161375579
2025-01-14,,,1667.025858693799
2025-01-15,,,1655.6861883912577
2025-01-16,,,1638.032743316924
2025-01-17,,,1630.530928928175
2025-01-18,,,1628.8071813802399
2025-01-19,,,1639.3092024276564
2025-01-20,,,1662.8907333273517
2025-01-21,,,1669.359025922905
2025-01-22,,,1648.9830909952077
2025-01-23,,,1590.9484112037724
2025-01-24,,,1576.889884725694
2025-01-25,,,1588.542051321306
2025-01-26,,,1590.7130873064434
2025-01-27,,,1591.5323951401588
